molecule_chembl_id,pchembl_value,target_chembl_id,value,canonical_smiles
CHEMBL3806229,6.04,CHEMBL4282,0.92,Cn1ncc(Cl)c1-c1coc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL3805163,7.15,CHEMBL4282,0.071,Cn1nccc1-c1csc(C(=O)NC2(c3ccc(Cl)c(Cl)c3)CCNCC2)c1
CHEMBL3805232,6.44,CHEMBL4282,0.36,Cn1ncc(Br)c1-c1csc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL3806131,6.5,CHEMBL4282,0.32,Cn1ncc(Cl)c1-c1csc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL3805292,6.04,CHEMBL4282,0.92,Cn1nccc1-c1csc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL3818018,4.5,CHEMBL4282,31.33,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O[C@@H]1O[C@H](CS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL3884319,5.0,CHEMBL4282,10000.0,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21
CHEMBL2219422,9.0,CHEMBL4282,9.0,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl
CHEMBL3953878,9.0,CHEMBL4282,9.0,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)oc1Cl
CHEMBL3679710,5.55,CHEMBL4282,2800.0,c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679711,5.2,CHEMBL4282,6300.0,c1coc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)c1
CHEMBL3679712,4.89,CHEMBL4282,13000.0,Nc1cc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)ccn1
CHEMBL3679713,5.1,CHEMBL4282,7900.0,c1c[nH]c(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)c1
CHEMBL3679714,5.68,CHEMBL4282,2100.0,Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cn1
CHEMBL3679715,4.89,CHEMBL4282,13000.0,Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679716,5.33,CHEMBL4282,4700.0,CC(C)(C)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679717,4.52,CHEMBL4282,30000.0,FC(F)(F)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679718,5.29,CHEMBL4282,5100.0,Clc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679719,4.54,CHEMBL4282,29000.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc4ccccc4c3)nnc1-2
CHEMBL3679720,6.14,CHEMBL4282,730.0,Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679721,5.8,CHEMBL4282,1600.0,CN(C)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679722,5.29,CHEMBL4282,5100.0,Clc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1Cl
CHEMBL3679723,4.17,CHEMBL4282,67000.0,CN1c2ccccc2-c2nnc(-c3ccc4ccccc4c3)n2-c2ccccc21
CHEMBL3679724,4.64,CHEMBL4282,23000.0,Fc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679725,4.55,CHEMBL4282,28000.0,Fc1cccc(F)c1-c1nnc2n1-c1cccnc1Nc1ccccc1-2
CHEMBL3679726,5.14,CHEMBL4282,7200.0,Fc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)c(F)c1
CHEMBL3679727,5.09,CHEMBL4282,8100.0,Nc1cccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)c1
CHEMBL3679728,5.66,CHEMBL4282,2200.0,Oc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3679729,5.72,CHEMBL4282,1900.0,c1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1
CHEMBL3679730,5.46,CHEMBL4282,3500.0,CN(C)c1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1
CHEMBL3679731,5.75,CHEMBL4282,1800.0,Nc1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1
CHEMBL3684334,6.0,CHEMBL4282,1000.0,OCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684335,7.08,CHEMBL4282,83.0,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684336,5.58,CHEMBL4282,2600.0,COC(=O)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684337,6.1,CHEMBL4282,800.0,O=C(c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
CHEMBL3684338,6.8,CHEMBL4282,160.0,COc1cccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684339,6.17,CHEMBL4282,680.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc2ccccc2c1
CHEMBL3684340,5.6,CHEMBL4282,2500.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL3684341,7.0,CHEMBL4282,100.0,Cc1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684342,6.8,CHEMBL4282,160.0,COc1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684343,6.14,CHEMBL4282,730.0,CCCC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684344,6.16,CHEMBL4282,700.0,CC(C)CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684345,6.19,CHEMBL4282,640.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccc2ccccc12
CHEMBL3684346,6.02,CHEMBL4282,950.0,O=C(Cc1cccc2ccccc12)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684347,6.47,CHEMBL4282,340.0,CC(C)(C)CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684348,6.82,CHEMBL4282,150.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)c(F)c1
CHEMBL3684349,6.85,CHEMBL4282,140.0,[C-]#[N+]c1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684350,5.75,CHEMBL4282,1800.0,CCC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684351,6.58,CHEMBL4282,260.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccnc1
CHEMBL3684352,6.28,CHEMBL4282,520.0,COc1ccccc1C(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684353,6.44,CHEMBL4282,360.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cc2ccccc2s1
CHEMBL3684354,6.38,CHEMBL4282,420.0,CC(C)(C)C(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684355,6.64,CHEMBL4282,230.0,CC(C)(C)c1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684356,5.72,CHEMBL4282,1900.0,CN(C)c1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684357,5.28,CHEMBL4282,5300.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)c(C(F)(F)F)c1
CHEMBL3684358,7.28,CHEMBL4282,53.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc2c(c1)OCO2
CHEMBL3639832,6.92,CHEMBL4282,120.0,Cc1cc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)no1
CHEMBL3684359,6.62,CHEMBL4282,240.0,O=C(Cc1ccccc1)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684360,6.89,CHEMBL4282,130.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccco1
CHEMBL3684361,6.96,CHEMBL4282,110.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1F
CHEMBL3684362,6.19,CHEMBL4282,650.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(C(F)(F)F)cc1
CHEMBL3684363,5.82,CHEMBL4282,1500.0,COCC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684364,5.75,CHEMBL4282,1800.0,O=C(CCc1ccccc1)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684365,6.8,CHEMBL4282,160.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cnc2ccccc2n1
CHEMBL3684366,6.96,CHEMBL4282,110.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1
CHEMBL3684367,6.16,CHEMBL4282,700.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)C1CCC1
CHEMBL3684368,6.46,CHEMBL4282,350.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccncc1
CHEMBL3684369,7.16,CHEMBL4282,70.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684370,7.12,CHEMBL4282,76.0,[C-]#[N+]c1cccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684371,6.11,CHEMBL4282,780.0,O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(-c2ccccc2)cc1
CHEMBL3684372,6.16,CHEMBL4282,690.0,NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684373,7.08,CHEMBL4282,84.0,c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nnc6n5-c5cccnc5Nc5ccccc5-6)cc4)CC3)[nH]2)nc1
CHEMBL3684374,6.31,CHEMBL4282,490.0,CS(=O)(=O)OCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684375,5.37,CHEMBL4282,4300.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCCC4)cc3)nnc1-2
CHEMBL3684376,5.72,CHEMBL4282,1900.0,c1ccc(CNCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684377,5.55,CHEMBL4282,2800.0,Fc1ccccc1N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684378,5.36,CHEMBL4282,4400.0,CC(C)CCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684379,5.35,CHEMBL4282,4500.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CNC4CCC4)cc3)nnc1-2
CHEMBL3684380,5.68,CHEMBL4282,2100.0,CCN(Cc1ccncc1)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684381,5.19,CHEMBL4282,6400.0,CC(C)CNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684382,5.1,CHEMBL4282,8000.0,CN(C)C(=O)CN1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684383,5.34,CHEMBL4282,4600.0,COCCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684384,5.28,CHEMBL4282,5200.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCN(Cc5ccncc5)CC4)cc3)nnc1-2
CHEMBL3684385,5.96,CHEMBL4282,1100.0,CN(CCc1ccccn1)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684386,5.08,CHEMBL4282,8300.0,OCC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684387,5.33,CHEMBL4282,4700.0,COCCN(C)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684388,5.36,CHEMBL4282,4400.0,O=C1CCCN1CCCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684389,6.11,CHEMBL4282,780.0,CN(CCc1ccccc1)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684390,5.72,CHEMBL4282,1900.0,OC1(c2ccccc2)CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684391,5.32,CHEMBL4282,4800.0,CCN(CC)C(=O)C1CCCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)C1
CHEMBL3684392,5.28,CHEMBL4282,5300.0,c1ccc(CN2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684393,5.24,CHEMBL4282,5700.0,OC1CCCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)C1
CHEMBL3684394,5.8,CHEMBL4282,1600.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCOCC4)cc3)nnc1-2
CHEMBL3684395,5.15,CHEMBL4282,7100.0,CC(C)CN(C)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684396,5.47,CHEMBL4282,3400.0,CC(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)C1
CHEMBL3684397,5.24,CHEMBL4282,5800.0,CCCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684398,5.26,CHEMBL4282,5500.0,CN1CCC(N(C)Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684399,5.64,CHEMBL4282,2300.0,CCOC(=O)N1CCC(NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684400,5.6,CHEMBL4282,2500.0,CCCN(C)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684401,5.55,CHEMBL4282,2800.0,Cc1ccc(CN2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684402,5.85,CHEMBL4282,1400.0,O=C(c1ccco1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684403,5.17,CHEMBL4282,6700.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CNCC4CC4)cc3)nnc1-2
CHEMBL3684404,5.24,CHEMBL4282,5800.0,c1ccc(CCN2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684405,6.52,CHEMBL4282,300.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1
CHEMBL3684406,6.7,CHEMBL4282,200.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccnc1
CHEMBL3684407,5.96,CHEMBL4282,1100.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccco1
CHEMBL3684408,6.96,CHEMBL4282,110.0,CN(C)c1ccc(C(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684409,6.7,CHEMBL4282,200.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684410,5.75,CHEMBL4282,1800.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)C1CCC1
CHEMBL3684411,6.85,CHEMBL4282,140.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684412,6.1,CHEMBL4282,800.0,COc1ccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684413,6.62,CHEMBL4282,240.0,Cn1cnc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684414,6.92,CHEMBL4282,120.0,Cn1ccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)n1
CHEMBL3684415,6.66,CHEMBL4282,220.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccnc1
CHEMBL3684416,5.18,CHEMBL4282,6600.0,O=S(=O)(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684417,5.54,CHEMBL4282,2900.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1ccccc1
CHEMBL3684418,5.24,CHEMBL4282,5800.0,O=S(=O)(NCCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684419,5.04,CHEMBL4282,9100.0,COc1ccc(S(=O)(=O)NCCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684420,6.92,CHEMBL4282,120.0,O=C(NCCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1ccccc1
CHEMBL3684421,6.2,CHEMBL4282,630.0,O=C(NCCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1
CHEMBL3684422,6.77,CHEMBL4282,170.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1F
CHEMBL3684423,6.4,CHEMBL4282,400.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccc(F)c1
CHEMBL3684424,6.85,CHEMBL4282,140.0,COc1cccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684425,6.96,CHEMBL4282,110.0,Cc1cccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684426,6.82,CHEMBL4282,150.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccc(Cl)c1
CHEMBL3684427,6.92,CHEMBL4282,120.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1
CHEMBL3684428,6.96,CHEMBL4282,110.0,Cc1ccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684429,6.66,CHEMBL4282,220.0,O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(Cl)cc1
CHEMBL3684430,6.85,CHEMBL4282,140.0,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
CHEMBL3684431,6.51,CHEMBL4282,310.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1ccccc1F
CHEMBL3684432,5.96,CHEMBL4282,1100.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1cccc(F)c1
CHEMBL3684433,6.89,CHEMBL4282,130.0,COc1cccc(NC(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684434,5.92,CHEMBL4282,1200.0,O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1ccc(F)cc1
CHEMBL3684435,6.32,CHEMBL4282,480.0,Cc1cccc(NC(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1
CHEMBL3684436,7.0,CHEMBL4282,99.0,NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCC1
CHEMBL3684437,5.72,CHEMBL4282,1900.0,ClCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1
CHEMBL3684438,6.03,CHEMBL4282,940.0,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nnc4n3-c3ccccc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684439,6.6,CHEMBL4282,250.0,c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nnc6n5-c5ccccc5Nc5ccccc5-6)cc4)CC3)[nH]2)nc1
CHEMBL3684440,5.77,CHEMBL4282,1700.0,[C-]#[N+]c1ccc(C(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684441,6.77,CHEMBL4282,170.0,c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCC(c5nnc(-c6ccncc6)[nH]5)CC4)cc3)nnc1-2
CHEMBL3684442,5.5,CHEMBL4282,3200.0,O=C(c1ccc(F)cc1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684443,5.47,CHEMBL4282,3400.0,O=C(C1CCCC1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684444,6.37,CHEMBL4282,430.0,COc1ccccc1C(=O)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684445,5.47,CHEMBL4282,3400.0,O=C(CCc1ccccc1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684446,5.89,CHEMBL4282,1300.0,Cc1cccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1
CHEMBL3684447,5.85,CHEMBL4282,1400.0,COc1ccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684448,5.66,CHEMBL4282,2200.0,COc1cccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1
CHEMBL3684449,6.0,CHEMBL4282,990.0,[C-]#[N+]c1ccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684450,5.22,CHEMBL4282,6000.0,O=C(Cc1ccccc1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684451,6.35,CHEMBL4282,450.0,O=C(c1ccccc1F)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684452,5.54,CHEMBL4282,2900.0,Cc1cc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)no1
CHEMBL3684453,5.31,CHEMBL4282,4900.0,O=C(c1ccc(F)c(F)c1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684454,5.72,CHEMBL4282,1900.0,O=C(c1ccccc1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684455,6.1,CHEMBL4282,790.0,COC(=O)c1sccc1S(=O)(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684456,5.17,CHEMBL4282,6800.0,Cc1noc(C)c1S(=O)(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684457,5.64,CHEMBL4282,2300.0,O=S(=O)(NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1)c1ccccc1F
CHEMBL3639833,5.47,CHEMBL4282,3400.0,O=S(=O)(CC1CCCCC1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684458,5.28,CHEMBL4282,5300.0,O=S(=O)(NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1)C1CC1
CHEMBL3684459,5.52,CHEMBL4282,3000.0,COc1cccc(S(=O)(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1
CHEMBL3684460,5.3,CHEMBL4282,5000.0,CC(=O)Nc1ccc(S(=O)(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684461,5.75,CHEMBL4282,1800.0,O=S(=O)(Cc1ccccc1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684462,5.28,CHEMBL4282,5300.0,Cc1nc(C)c(S(=O)(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)s1
CHEMBL3684463,5.19,CHEMBL4282,6400.0,CC(C)CS(=O)(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1
CHEMBL3684464,5.47,CHEMBL4282,3400.0,CC(=O)c1ccc(S(=O)(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1
CHEMBL3684465,5.7,CHEMBL4282,2000.0,O=S(=O)(NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1)c1ccc2c(c1)OCCO2
