canonical_smiles,molecule_chembl_id,act_inact_id,test_val_train
CC(C(=O)c1ccc(-c2ccccc2)cc1)[n+]1cccc(NC(=O)c2ccccc2)c1.[Br-],CHEMBL1562066,0,training
CCOC(=O)C1CCCN(C(=O)c2cc3c(-c4cccc(OC)c4)nn(C)c3s2)C1,CHEMBL1302003,0,training
O=C(Cc1ccc(F)cc1)N1CCC2(CCCCC2)C1,CHEMBL558087,0,training
O=[N+]([O-])c1ccc(Sc2cccc3cccnc23)c2cccnc12,CHEMBL1489240,0,training
O=C(NC[C@@H]1CCNC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,CHEMBL1222635,0,training
Nc1nc(N)c2nc(CN3CCN(Cc4cccc5ccccc45)CC3)nnc2n1,CHEMBL316683,0,training
CC(=O)c1ccc(NC(=O)CSC2=Nc3ccccc3N=C(c3ccc(F)cc3)C2)cc1,CHEMBL1373072,0,training
CCN1C(=O)C(Cc2ccc(Cl)cc2)C(=O)[n+]2ncsc21,CHEMBL345196,0,training
FC(F)(F)c1ccnc(N2CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)c1,CHEMBL383085,0,training
Cc1nc2c(c(C(N)=O)c1[N+](=O)[O-])c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2C,CHEMBL26779,0,training
CCc1cccc(NC(=O)Nc2cn(C)c(=O)c3ccccc23)c1,CHEMBL1455787,0,training
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCC4)cc1,CHEMBL179110,0,training
Cc1ccc(OCc2ccc(C(=O)N3CCCC3)o2)cc1C,CHEMBL1478730,0,training
OCC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,CHEMBL3684386,0,training
COc1cccc(C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)c1-n1nccn1,CHEMBL3649237,0,training
CCN1CCN(c2cc3c(cc2F)c(=O)c(S(=O)(=O)c2ccccc2)cn3C)CC1,CHEMBL1503750,0,training
CN(C)CCc1c[nH]c(CCC(c2ccccc2)c2ccccc2)n1,CHEMBL11553,0,training
COc1ccc(N2CCN(C(c3ccc4ncccc4c3)c3nnnn3C(C)C)CC2)cc1,CHEMBL1308031,0,training
CN(CCCNC(=O)c1cccc2cc3cc(-c4ccccc4)ccc3nc12)CCCNC(=O)c1cccc2cc3cc(-c4ccccc4)ccc3nc12,CHEMBL78207,0,training
O=C(/C=C/c1nc2cc(F)ccc2[nH]1)c1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,CHEMBL4644882,0,training
COC(=O)c1ccc(COc2ccc(C3Nc4ccccc4C(=O)N3C3CC3)cc2OC)cc1,CHEMBL590803,0,training
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCC2CO2)c1,CHEMBL1783787,0,training
COc1ccc(-c2cc(=O)oc3c(C)c(O)c(CN(C)C)cc23)cc1,CHEMBL1440892,0,training
Cc1c(OCCCCCCN2CCC(O)CC2)ccc2c(=O)cc(-c3ccccc3)oc12,CHEMBL2393062,0,training
Cc1ccc2cccc(NS(=O)(=O)c3ccc(Br)s3)c2n1,CHEMBL256609,0,training
O=C(Nc1ccc(Cl)cn1)c1cc2ccccc2o1,CHEMBL1322828,0,training
Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,CHEMBL3104855,0,training
NC1(c2ccc(-c3nc4ccc(-c5cccnc5O)cn4c3-c3ccccc3)cc2)CCC1,CHEMBL3703168,0,training
Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,CHEMBL3651854,0,training
Oc1nc(S)nc(O)c1C(c1ccccn1)c1c(O)nc(S)nc1O,CHEMBL1563402,0,training
Cc1ccc(C(=O)c2cn(Cc3c(F)cccc3Cl)c3nc(C)ccc3c2=O)cc1,CHEMBL1597903,0,training
CCOc1ccc(CCNC(=O)CN2CCN(Cc3ccc(F)cc3Cl)C2=O)cc1OCC,CHEMBL1436927,0,training
CN1CCN(CCCN(Cc2cccs2)C(S)=Nc2ccc(Cl)cc2)CC1,CHEMBL1431177,0,training
COc1ccc(C2C3=C(Nc4ncnn42)c2ccccc2CC3)cc1OC,CHEMBL1507750,0,training
O=C(N[C@@H]1c2ccccc2CC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,CHEMBL177308,0,training
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1,CHEMBL2402573,0,training
CCC(C)[C@@H](C(=O)Nc1ccc2c(c1)OCO2)N1Cc2ccccc2C1=O,CHEMBL1300548,0,training
Cc1ccc(-c2ccc(C)n2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,CHEMBL2430269,0,training
O=P(O)(O)OC1[C@H](O)[C@H](P(=O)(O)O)C(OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O,CHEMBL611046,0,training
CN(C)c1ccc(/C=C2\CCc3ccccc3C2=O)c([N+](=O)[O-])c1,CHEMBL3289942,0,training
CCOc1ccc(-c2noc(-c3ccncc3)n2)cc1OCC,CHEMBL588026,0,training
COc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1OC,CHEMBL1347758,0,training
CCC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,CHEMBL3684350,0,training
COc1ccc(CNc2cccc(C)n2)c(O)c1,CHEMBL1452897,0,training
O=C(c1ccco1)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,CHEMBL3684402,0,training
COc1ccccc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CHEMBL1254209,0,training
CC12CCCCC1(O)[N+]([O-])=C1CCCCC1=[N+]2[O-],CHEMBL1411756,0,training
O=C(Cc1cccs1)Nc1ccc(N2CCOCC2)cc1,CHEMBL1451802,0,training
CS(=O)(=O)c1ccc(-n2nc(C(F)F)c(C#N)c2-c2ccccc2)cc1,CHEMBL394095,0,training
COc1ccc(C[C@@H](CO)Oc2ccc(CCCO)cc2OC)cc1OC,CHEMBL1928004,0,training
O=S(=O)(NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1)c1ccc2c(c1)OCCO2,CHEMBL3684465,0,training
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,CHEMBL2035040,0,training
c1cc2c(cc1-c1cnc3n1CCC3)OCCO2,CHEMBL1541257,0,training
CCn1c(SCC(=O)Nc2nc3ccc(OC)cc3s2)nnc1-c1ccoc1C,CHEMBL1479864,0,training
N=C(N)NCCNc1ccc(C(=O)Nc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)cc1-c1ccc2ccccc2c1,CHEMBL444730,0,training
CCc1c(OC)nc2nc(-c3cc(C)[nH]n3)cn2c1C,CHEMBL262785,0,training
CC1=C(C(=O)Nc2ccc(CC(=O)NCc3ccc(OC(C)C)cc3)cc2)SCCO1,CHEMBL1346941,0,training
N[C@H](COc1cncc(/C=C/c2ccnc(Sc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,CHEMBL203483,0,training
Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(NCc3ccccc3)n2)cc1,CHEMBL1438900,0,training
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,CHEMBL451523,0,training
COc1ccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c(OC)c1,CHEMBL1408712,0,training
CC(C)CN(C)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,CHEMBL3684395,0,training
CC(C)(C)c1ccc(C(=O)NNC(=O)C(=O)N2CCCCC2)cc1,CHEMBL1337497,0,training
O=C(CSCCc1ccccn1)Nc1ccccn1,CHEMBL1379510,0,training
CCN(CC)CCCN1C(=O)C(O)=C(C(=O)c2cc3cccc(OC)c3o2)C1c1ccncc1,CHEMBL1463781,0,training
Cc1ccc(Nc2nc(N)nc(CN3CCCCCC3)n2)cc1,CHEMBL1370738,0,training
Cc1ccc2nc(-c3cccc(S(=O)(=O)N(C)C)c3)cn2c1,CHEMBL1339120,0,training
CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CHEMBL421246,0,training
O=C(CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1)Nc1ccc(Br)cc1,CHEMBL1560217,0,training
Cc1c(O)c(O)c2c(c1C=O)[C@@H]1O[C@H](O2)c2c(C)c(O)c(O)c(O)c2C1=O,CHEMBL3104851,0,training
CC(=O)NC[C@H]1CN(c2cc(F)c3c(c2)CCCCC3=O)C(=O)O1,CHEMBL373416,0,training
Cc1ccc(-c2csc(Cn3nc(CC(=O)O)c4ccccc4c3=O)n2)cc1,CHEMBL4446354,0,training
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NCc1ccco1,CHEMBL1496815,0,training
O=C(c1ccc(F)cc1)C1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,CHEMBL3684473,0,training
CCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1,CHEMBL1685046,0,training
Cc1ccc(S(=O)(=O)c2c(N)n(/N=C/c3ccco3)c3nc4ccccc4nc23)cc1,CHEMBL3210108,0,training
CN(C)CCC(=O)c1ccc(Cl)c(Cl)c1,CHEMBL264166,0,training
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,CHEMBL416787,0,training
CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccccc1,CHEMBL1940253,0,training
Cn1nc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c2ccccc2c1=O,CHEMBL1463979,0,training
O=C(Nc1ccc(-c2c[nH]cn2)cc1)C1COc2ccccc2O1,CHEMBL485214,0,training
CC(C)c1nc2nc(-c3ccc(CN4CCC(c5cnc6ccccc6n5)CC4)cc3)c(-c3ccccc3)cn2n1,CHEMBL3672031,0,training
Cc1ccc(Nc2nc(N)c3ccccc3n2)cc1C.Cl,CHEMBL591598,0,training
CC(C)C[C@H](NC(=O)NCc1cn(-c2ccccc2COC(=O)c2cccc3ccccc23)nn1)C(=O)NO,CHEMBL4456660,0,training
N#Cc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(Cl)cc4)C3)c12,CHEMBL1170262,0,training
C[C@]12CCCC(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CHEMBL1630279,0,training
CCN(C(=S)NC(=O)C1CCCC1)C1CCCCC1,CHEMBL1416937,0,training
Cc1ccsc1C(=O)N(c1nc2ccccc2s1)c1c(C)cccc1C,CHEMBL1367662,0,training
O=C(/C=C(\O)P(=O)(O)O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,CHEMBL429790,0,training
NS(=O)(=O)c1cc(C(=O)O)c(Br)cc1Br,CHEMBL4165127,0,training
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CC=C(C#Cc2ccccc2)CC1,CHEMBL484357,0,training
COc1ccc(-c2[nH]c(-c3cccc(OC)c3)nc2SCC(=O)NCc2ccco2)cc1,CHEMBL1564374,0,training
COc1ccc(N2CCN(Cc3nc(N)nc(Nc4ccc(C)c(Cl)c4)n3)CC2)cc1,CHEMBL1432711,0,training
Cc1cc(=O)oc2cc(OC(=O)CCCCCN3C(=O)c4ccccc4C3=O)ccc12,CHEMBL1351561,0,training
FC(F)(F)c1cccc(-c2c[nH]c(C3CCN(c4ncncc4Br)CC3)n2)c1,CHEMBL3895400,0,training
COc1ccc(CNS(=O)(=O)NCc2ccc(C)cc2)cc1OC,CHEMBL1350852,0,training
Cc1sc2ncnc(N3CCC(C(=O)N(CC(C)C)c4nc5ccccc5s4)CC3)c2c1C,CHEMBL1592194,0,training
O=C(N/N=C/c1ccccc1O)/C(O)=C\C1=NC2(CCCC2)Cc2ccccc21,CHEMBL2004978,0,training
COc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)c(OC)n1,CHEMBL1405969,0,training
O=C(O)c1ccc(S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,CHEMBL220175,0,training
Cc1nc(C)c2c(O)cc(-c3ccccc3)nc2n1,CHEMBL1479154,0,training
COc1ccc(/N=C2/S/C(=C\c3cccs3)C(=O)N2CC(C)C)cc1,CHEMBL3211057,0,training
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)O)[C@@H](C)O,CHEMBL260936,0,training
CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,CHEMBL2312652,0,training
O=C(/C=C/c1nc2cc(F)c(F)cc2[nH]1)c1c(-c2ccc(F)c(F)c2)c2cc(F)ccc2[nH]c1=O,CHEMBL4649562,0,training
CSCC[C@H](N)C(=O)N(O)C[C@H]1O[C@@H](CCn2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,CHEMBL1161586,0,training
Cc1nc2ccc(C#CC(C)(C)O)cc2n1-c1ncnc(N)n1,CHEMBL3128044,0,training
COc1ccc(/C=C/C(=O)Oc2cccc(/C=N/NC(=O)Cc3ccc(Br)cc3)c2)cc1,CHEMBL2138913,0,training
NC1(c2ccc(-c3nc4nc(-n5ccccc5=O)ccn4c3-c3ccccc3)cc2)CCC1,CHEMBL3699678,0,training
Nc1cc(Cl)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1,CHEMBL3194533,0,training
CC(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)C1,CHEMBL3684396,0,training
C=CCC(CC=C)(CNC(=O)C(=O)Nc1cc(C)ccc1OC)c1ccc(OC)c(OC)c1,CHEMBL1492813,0,training
CCc1ccc(NC(=S)NC(=O)CC(C)C)cc1,CHEMBL1470760,0,training
NNCCc1ccccc1,CHEMBL1089,0,training
COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)C=C3Sc4ccccc4N3C2c2ccc(O)c(OC)c2)ccc1O,CHEMBL3765348,0,training
Cn1cncc1-c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,CHEMBL3703125,0,training
Cc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(C#N)cc5-c5ccccc5)cc4)CC3)nc2c1,CHEMBL181927,0,training
COC(=O)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,CHEMBL3684336,0,training
N=C(N)NCCNc1ccc(C(=O)Nc2ccc(N(Cc3cccc4ccccc34)Cc3cccc4ccccc34)cc2)cc1-c1ccccc1,CHEMBL453745,0,training
CO/N=C(\c1nonc1N)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,CHEMBL3199374,0,training
CC(=O)OC1N=C(c2ccccc2Cl)c2cc(Br)ccc2NC1=O,CHEMBL1517541,0,training
Cc1cc(=O)oc2cc3oc4c(c3cc12)CCC4,CHEMBL424673,0,training
CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nnc(C)s2)cc1,CHEMBL3931875,0,training
COc1ccccc1N=C(S)NCCSc1ccc(C)cc1,CHEMBL1490989,0,training
c1ccc(CCNC2(c3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CCC2)cc1,CHEMBL3684538,0,training
Cc1ccc(S(=O)(=O)Nc2ccc(-c3nnc(SCC#N)n3C)cc2)cc1,CHEMBL1430809,0,training
COc1ccc(-c2cnc3scc(NC(=O)C4CCCCC4)c3c2)cc1OC,CHEMBL3334979,0,training
CN(C)C(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,CHEMBL3699737,0,training
Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1cccc(C(N)=O)c1,CHEMBL3672500,0,training
COc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,CHEMBL377294,0,training
CCN1CCN(c2ccc(-c3nn(Cc4cn(Cc5ccccc5)nn4)c4nc(NC)ncc34)cn2)CC1,CHEMBL4217649,0,training
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cccc3ccccc23)C(C)C)cc1,CHEMBL246537,0,training
O=C(O)CC(Sc1nnc(S)s1)C(=O)O,CHEMBL1405482,0,training
CCOC(=O)[C@@H](NC(=O)/C=C/c1ccc(O)c(OC)c1)C(C)C,CHEMBL2234990,0,training
C=CCOC(=O)[C@]12CC[C@@H](C(=C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CHEMBL398609,0,training
O=C(NS(=O)(=O)c1cccc2ccsc12)c1ccc(Cl)cc1Cl,CHEMBL369124,0,training
Cc1cc(C(=O)O)ccc1-n1c(C)ccc1C,CHEMBL1559731,0,training
COC(=O)c1cc2ccsc2n1Cc1nc(-c2ccc(OC)cc2)oc1C,CHEMBL1422349,0,training
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)c1ccc(F)cc1,CHEMBL1465361,0,training
CCn1c(SCC(=O)Nc2ccc(OCc3ccccc3)cc2)nnc1-c1ccco1,CHEMBL1524981,0,training
COc1ccc(O)c(C(=O)c2ccc(NC[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl,CHEMBL1204097,0,training
NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,CHEMBL519693,0,training
CCc1nc(C)cn1S(=O)(=O)c1cc(Br)ccc1OC,CHEMBL1518782,0,training
O=c1c2cc(-c3ccccc3)sc2nc2n1CCC2,CHEMBL1559500,0,training
Cc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2-c2cccnc2)cc1,CHEMBL1547530,0,training
CC(C)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,CHEMBL187663,0,training
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ccccc2)cc1,CHEMBL1741781,0,training
C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)Nc1n[nH]c(=S)s1,CHEMBL3142618,0,training
c1ccc(-c2cn[nH]c2)cc1,CHEMBL390066,0,training
COc1cccc(NC(=S)NC(=O)/C=C/c2ccc(F)cc2)c1,CHEMBL1462777,0,training
CCCCCCCN(CCCCCSc1nnc(-c2ccccc2)n1-c1ccccc1)C(=O)Nc1ccc(F)cc1F,CHEMBL50554,0,training
CCCCc1csc(NC(=S)NCCc2ccccc2)n1,CHEMBL254840,0,training
C=C1C(=O)[C@]23[C@H](OC(=O)c4ccc(OC)c(OCCBr)c4)[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,CHEMBL4466121,0,training
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccccn1,CHEMBL1589152,0,training
CC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(C)=O)c(O)c2)cc1,CHEMBL1082222,0,training
O=C(CCCC(=O)N(CC(=O)NC1CCCCC1)CC1CCCO1)Nc1ccccn1,CHEMBL1409131,0,training
CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,CHEMBL2338333,0,training
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL3684340,0,training
CCn1c2ccccc2c2cc(CN3CCN(Cc4ccc(Cl)cc4)CC3)ccc21,CHEMBL1451675,0,training
COC(=O)[C@H](Cc1c[nH]c2ccccc12)/N=C/c1ccc(O)cc1,CHEMBL78684,0,training
NCC1(c2ccc(Cl)c(Cl)c2)CCN(c2cc(N)ncn2)CC1,CHEMBL3127376,0,training
Cn1c(=O)c2ccccc2c2c3cccnc3ccc21,CHEMBL1172121,0,training
O=C(Nc1ccc(S(=O)(=O)NCc2cccnc2)cc1)c1ccco1,CHEMBL1322969,0,training
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5c[nH]c6ccccc56)c4)cc3c2cc1OC,CHEMBL1097604,0,training
CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,CHEMBL1394738,0,training
CCn1cnc2cnc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)c21,CHEMBL2035026,0,training
Cc1cc(N2CCN(c3ccccc3)CC2)nc(N)n1.Cl,CHEMBL1323454,0,training
CCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,CHEMBL1814164,0,training
C[C@]12CC[C@@H]3OC(=O)[C@@]45C[C@@H](C[C@@H](O)[C@H]4[C@]34CO[C@H](OC1)[C@H]24)[C@@]1(CCC2=C(O1)[C@]13C[C@H]2C[C@@H](O)[C@H]1[C@]12CO[C@@H]4OC[C@](C)(CC[C@@H]1OC3=O)[C@@H]42)C5=O,CHEMBL1079124,0,training
O=C(Nc1ccc(-c2ccncc2)cc1)C1COc2ccccc2O1,CHEMBL485213,0,training
CNc1c(-c2ccccc2)c(-c2ccc(C3(N)CCC3)cc2)nc2c3cc(F)ccc3nn12,CHEMBL3672517,0,training
CN=c1ccc(Br)cc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O,CHEMBL1564066,0,training
Cc1cc(-c2nn(-c3ccccc3F)cc2CN(C)CC(O)CO)c(C)s1,CHEMBL1308985,0,training
O=C(Nc1ccc(Cl)cc1Cl)c1ccc2ncsc2c1,CHEMBL1344238,0,training
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2CO)CC1,CHEMBL3927385,0,training
Cc1cccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCOCC4)nn3)c2C)c1,CHEMBL1424627,0,training
Nc1n[nH]c2ncc(Br)cc12,CHEMBL2002105,0,training
COCCN(C[C@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,CHEMBL1761070,0,training
CC(C)(C)OC(=O)n1ccc2c(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)cccc21,CHEMBL3696284,0,training
CCOC(=O)C1=C(N)Oc2c(N)cc3nc4ccccc4nc3c2C1c1ccc(CC)cc1,CHEMBL4066856,0,training
COc1ccc(S(=O)(=O)NCCc2cn3cccc(C)c3n2)cc1OC,CHEMBL1582482,0,training
COc1ccc(OC)c2c1CCC1NCCOC21.Cl,CHEMBL1610888,0,training
N#Cc1c(-c2ccco2)ccn(Cc2ccc(F)cc2)c1=O,CHEMBL1404078,0,training
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,CHEMBL2035035,0,training
O=[N+]([O-])c1cc2c(cc1[N+](=O)[O-])OCCOCCOCCOCCO2,CHEMBL1509004,0,training
N[C@H](COc1cncc(-c2ccc3ccccc3c2)c1)Cc1c[nH]c2ccccc12,CHEMBL564795,0,training
O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1cccc(F)c1,CHEMBL3684432,0,training
O=C(O)c1ccc(N/N=C2/CCCc3ccccc32)cc1.O=S(=O)(O)O,CHEMBL3208987,0,training
O=C(/C=C/c1nc2cc(F)c(F)cc2[nH]1)c1c(-c2ccc(F)cc2)c2cc(Cl)ccc2[nH]c1=O,CHEMBL4633766,0,training
NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccc(-c5ccccc5)cc3-4)cc2)CCC1,CHEMBL3684533,0,training
CC(C)n1nnnc1SCC(=O)c1ccc2c(c1)OCCO2,CHEMBL1543489,0,training
CC(=O)OCc1ccccc1Sc1ccccc1C(=O)NCc1ccccc1,CHEMBL1589286,0,training
C/C=C/CC[C@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](NC=O)C(C)C,CHEMBL492277,0,training
Cc1cc(C)n(CC(=O)NC2CCCN(Cc3ccc(Cl)cc3)C2)n1,CHEMBL1405745,0,training
O=C(NC(=O)c1ccccc1)Nc1ccccn1,CHEMBL1439985,0,training
Nc1ncccc1-c1nc2cc(Br)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL2177825,0,training
O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1ccc(Cl)cc1,CHEMBL2098190,0,training
CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O,CHEMBL1465022,0,training
c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(C4CCCN4)cc3)nnc1-2,CHEMBL3684505,0,training
COc1cc2c(cc1OC)/C(=C/COCc1c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc1C(C)C)OC2=O,CHEMBL4756388,0,training
O=C(Nc1ccc(N2CCOCC2)c2nonc12)C1CCCC1,CHEMBL1362628,0,training
Cc1cccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1,CHEMBL3684446,0,training
CCc1c(C)nc2cc(-c3cccc(Br)c3)nn2c1O,CHEMBL1430506,0,training
O=C1C(Nc2cccc(F)c2)=C(Cl)C(=O)c2[nH]ncc21,CHEMBL375142,0,training
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,CHEMBL1434441,0,training
O=C(Cn1cccn1)N1CCCC(Nc2ccc(F)c(F)c2)C1,CHEMBL1702507,0,training
N#Cc1cccc(-c2cccc3c2nn2cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc32)c1,CHEMBL3672544,0,training
C=CCNC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1,CHEMBL1333893,0,training
CC(=O)OCC1OC(C#CCCCc2ccccc2)C=CC1OC(C)=O,CHEMBL1563840,0,training
O=C1C(=NNc2cccc3c(=O)[nH][nH]c(=O)c23)C(c2ccccc2)=NN1c1ccccc1,CHEMBL1984274,0,training
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1cccnc1,CHEMBL2325988,0,training
O=C(/C=C/C[C@H]1CC=CC(=O)O1)CCc1ccc2ccccc2c1,CHEMBL3127195,0,training
CCN(Cc1ccncc1)C(=S)SCc1ccc(C(=O)Nc2ccccc2N)cc1,CHEMBL4278948,0,training
Nc1ncc(I)c(-c2c[nH]c3cccc(Br)c23)n1,CHEMBL1802964,0,training
O=C(/C=C/c1ccncc1)c1cccc(Br)c1,CHEMBL4066346,0,training
COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(F)c3)cc2)c1,CHEMBL4459800,0,training
Cn1ccnc1C(=O)c1cc(SCC(=O)NC2CC2)nc2ccccc12,CHEMBL1469814,0,training
